,Timestamps,Temperature,Humidity,Pressure,Distance,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magnox,Magnoy,Magnoz
133,2022-01-11 01:30:09.785364,26.4,58.8,997.0,124.0,1.87,0.34,3.66,4.55,-2.1,4.9,-285.5,10.25,-398.88
134,2022-01-11 01:30:09.847869,26.4,58.8,997.0,125.0,1.87,0.34,3.66,4.55,-2.03,4.9,-288.0,13.75,-391.38
135,2022-01-11 01:30:09.910702,26.4,58.8,997.0,126.0,1.87,0.34,3.66,4.76,-2.17,5.04,-290.5,11.0,-396.13
136,2022-01-11 01:30:09.972636,26.5,58.6,997.0,123.0,1.87,0.34,3.66,4.76,-2.17,5.04,-283.5,15.25,-397.25
137,2022-01-11 01:30:10.019497,26.5,58.6,997.0,124.0,1.87,0.34,3.66,5.18,-1.75,5.04,-284.75,19.25,-378.88
138,2022-01-11 01:30:10.066382,26.4,58.3,997.0,125.0,1.87,0.34,3.66,6.3,-1.61,4.83,-279.5,12.0,-387.38
139,2022-01-11 01:30:10.128878,26.4,58.3,997.0,123.0,1.87,0.34,3.66,5.39,-2.17,5.67,-283.0,15.0,-382.0
140,2022-01-11 01:30:10.191383,26.4,58.3,997.0,124.0,1.87,0.34,3.66,5.39,-2.17,5.67,-280.5,12.0,-386.88
141,2022-01-11 01:30:10.253905,26.6,58.6,997.0,122.0,1.87,0.34,3.65,3.57,-3.15,7.63,-287.75,9.75,-379.88
142,2022-01-11 01:30:10.316391,26.6,58.6,997.0,122.0,1.88,0.34,3.66,3.92,-4.2,6.79,-284.25,11.25,-395.0
143,2022-01-11 01:30:10.378894,26.6,58.5,997.0,122.0,1.88,0.34,3.66,4.2,-4.34,5.6,-288.25,16.75,-387.88
144,2022-01-11 01:30:10.425775,26.6,58.5,997.0,124.0,1.88,0.34,3.66,4.2,-4.34,5.6,-281.75,13.0,-392.13
145,2022-01-11 01:30:10.488295,26.5,58.5,997.0,123.0,1.87,0.34,3.66,5.25,-2.73,4.69,-281.5,15.0,-374.5
146,2022-01-11 01:30:10.549638,26.5,58.5,997.0,122.0,1.87,0.34,3.66,7.14,-0.42,4.48,-278.75,12.5,-391.13
147,2022-01-11 01:30:10.602578,26.5,58.5,997.0,124.0,1.87,0.35,3.66,14.42,4.83,4.69,-285.5,20.0,-404.63
148,2022-01-11 01:30:10.665085,26.5,58.3,997.0,123.0,1.87,0.35,3.66,14.42,4.83,4.69,-286.25,15.0,-388.63
149,2022-01-11 01:30:10.727585,26.5,58.3,997.0,122.0,1.86,0.35,3.67,18.55,8.05,4.69,-295.25,14.75,-388.75
150,2022-01-11 01:30:10.790076,26.6,58.6,997.0,122.0,1.86,0.36,3.67,16.52,6.37,4.34,-287.5,13.25,-388.75
151,2022-01-11 01:30:10.868228,26.6,58.6,997.0,122.0,1.85,0.37,3.67,11.83,3.36,4.06,-282.75,7.75,-403.75
152,2022-01-11 01:30:10.899475,26.6,58.5,997.0,123.0,1.85,0.37,3.67,11.83,3.36,4.06,-290.5,11.5,-389.63
153,2022-01-11 01:30:10.946359,26.6,58.5,997.0,121.0,1.85,0.37,3.67,10.29,3.01,3.99,-284.75,9.5,-398.13
154,2022-01-11 01:30:11.009072,26.6,58.5,997.0,123.0,1.84,0.37,3.67,8.54,1.19,4.2,-288.25,17.0,-385.13
155,2022-01-11 01:30:11.071583,26.5,58.8,997.0,122.0,1.85,0.38,3.67,8.54,-0.98,4.41,-281.25,17.5,-384.63
156,2022-01-11 01:30:11.133852,26.5,58.8,997.0,123.0,1.85,0.38,3.67,8.54,-0.98,4.41,-287.75,16.75,-382.75
157,2022-01-11 01:30:11.196349,26.6,58.4,997.0,122.0,1.84,0.38,3.68,8.26,-0.35,3.99,-284.0,14.75,-385.13
158,2022-01-11 01:30:11.258866,26.6,58.4,997.0,122.0,1.85,0.38,3.68,5.95,-1.96,4.62,-291.0,16.5,-387.0
159,2022-01-11 01:30:11.321374,26.6,58.4,997.0,122.0,1.84,0.38,3.68,4.69,-2.1,4.62,-286.75,17.0,-391.63
160,2022-01-11 01:30:11.368235,26.5,58.4,997.0,123.0,1.84,0.38,3.68,4.69,-2.1,4.62,-283.75,14.5,-398.63
161,2022-01-11 01:30:11.415445,26.5,58.4,997.0,123.0,1.84,0.38,3.68,5.18,-2.1,4.62,-290.5,13.25,-390.13
162,2022-01-11 01:30:11.493261,26.6,58.3,997.0,126.0,1.84,0.38,3.68,4.83,-2.17,4.83,-284.75,16.0,-385.75
163,2022-01-11 01:30:11.555766,26.6,58.3,997.0,123.0,1.84,0.38,3.68,4.62,-2.17,5.04,-284.5,13.5,-389.75
164,2022-01-11 01:30:11.602626,26.6,58.4,997.0,125.0,1.84,0.38,3.68,4.62,-2.17,5.04,-278.0,14.75,-390.75
165,2022-01-11 01:30:11.665130,26.6,58.4,997.0,125.0,1.84,0.38,3.68,4.34,-2.31,5.04,-295.75,12.75,-386.88
166,2022-01-11 01:30:11.727635,26.6,58.4,997.0,126.0,1.84,0.38,3.68,4.13,-2.24,4.62,-278.0,9.0,-389.38
167,2022-01-11 01:30:11.774523,26.5,58.4,997.0,124.0,1.84,0.38,3.68,4.13,-2.31,4.69,-282.75,15.25,-383.0
168,2022-01-11 01:30:11.837029,26.5,58.4,997.0,128.0,1.84,0.38,3.68,4.13,-2.31,4.69,-279.0,17.25,-375.63
169,2022-01-11 01:30:11.899520,26.6,58.5,997.0,124.0,1.84,0.38,3.68,4.62,-2.66,4.55,-281.0,19.0,-390.88
170,2022-01-11 01:30:11.962041,26.6,58.5,997.0,124.0,1.84,0.38,3.68,4.48,-2.52,4.69,-285.25,22.25,-391.5
171,2022-01-11 01:30:12.024539,26.6,58.5,997.0,124.0,1.84,0.38,3.68,4.48,-2.52,4.69,-287.0,21.0,-397.88
172,2022-01-11 01:30:12.071417,26.6,58.5,997.0,125.0,1.84,0.38,3.68,4.48,-2.52,4.69,-282.75,15.0,-385.25
173,2022-01-11 01:30:12.133909,26.6,58.5,997.0,123.0,1.84,0.38,3.67,4.62,-2.59,4.69,-286.75,17.75,-390.88
174,2022-01-11 01:30:12.196873,26.6,58.5,997.0,124.0,1.84,0.38,3.67,4.2,-2.66,4.69,-288.0,11.0,-380.13
175,2022-01-11 01:30:12.243662,26.6,58.5,997.0,124.0,1.84,0.38,3.67,4.2,-2.66,4.69,-281.25,16.75,-385.63
176,2022-01-11 01:30:12.305806,26.6,58.3,997.0,121.0,1.84,0.38,3.67,3.92,-2.38,4.83,-285.0,10.25,-389.13
177,2022-01-11 01:30:12.368317,26.6,58.3,997.0,123.0,1.84,0.38,3.67,4.2,-2.38,5.04,-286.25,11.5,-393.0
178,2022-01-11 01:30:12.431057,26.6,58.3,997.0,123.0,1.84,0.38,3.67,4.06,-2.52,4.83,-283.25,8.75,-374.75
179,2022-01-11 01:30:12.493326,26.6,58.6,997.0,127.0,1.84,0.38,3.67,4.06,-2.52,4.83,-281.25,15.75,-389.25
180,2022-01-11 01:30:12.555816,26.6,58.6,997.0,122.0,1.84,0.38,3.67,3.99,-2.38,4.83,-287.0,12.75,-385.13
181,2022-01-11 01:30:12.618326,26.5,58.4,997.0,124.0,1.84,0.38,3.67,3.85,-2.24,4.83,-278.5,18.0,-387.0
182,2022-01-11 01:30:12.680823,26.5,58.4,997.0,121.0,1.84,0.38,3.67,3.71,-2.31,4.76,-280.5,12.5,-397.38
183,2022-01-11 01:30:12.727708,26.6,58.4,997.0,124.0,1.84,0.38,3.67,3.71,-2.31,4.76,-284.75,13.75,-380.0
184,2022-01-11 01:30:12.774574,26.6,58.4,997.0,122.0,1.84,0.38,3.67,3.64,-2.1,4.83,-282.75,10.25,-389.13
185,2022-01-11 01:30:12.837090,26.6,58.4,997.0,124.0,1.84,0.38,3.67,4.2,-2.45,4.83,-288.0,18.0,-391.5
186,2022-01-11 01:30:12.899599,26.6,58.3,997.0,121.0,1.84,0.38,3.67,3.78,-2.31,4.83,-287.0,14.5,-395.5
187,2022-01-11 01:30:12.962437,26.6,58.3,997.0,124.0,1.84,0.38,3.67,3.78,-2.31,4.83,-293.5,10.5,-394.25
188,2022-01-11 01:30:13.024589,26.5,58.2,997.0,124.0,1.84,0.38,3.67,4.06,-2.45,4.69,-284.0,16.0,-390.25
189,2022-01-11 01:30:13.087094,26.5,58.2,997.0,127.0,1.84,0.38,3.67,4.2,-2.73,4.55,-298.0,18.75,-382.88
190,2022-01-11 01:30:13.133984,26.6,58.2,997.0,120.0,1.84,0.38,3.67,4.06,-2.45,4.69,-283.75,14.75,-395.13
191,2022-01-11 01:30:13.180856,26.6,58.7,997.0,122.0,1.84,0.38,3.67,4.06,-2.45,4.69,-287.5,11.75,-391.75
192,2022-01-11 01:30:13.243354,26.6,58.7,997.0,123.0,1.84,0.38,3.67,3.99,-2.45,4.76,-287.75,16.75,-378.5
193,2022-01-11 01:30:13.305859,26.6,58.5,997.0,125.0,1.84,0.38,3.67,4.13,-2.52,4.83,-286.25,17.0,-396.5
194,2022-01-11 01:30:13.352753,26.6,58.5,997.0,124.0,1.84,0.38,3.67,4.41,-2.59,4.76,-292.0,24.0,-387.75
195,2022-01-11 01:30:13.430881,26.5,58.3,997.0,123.0,1.84,0.38,3.67,4.41,-2.59,4.76,-281.0,17.0,-391.5
196,2022-01-11 01:30:13.493382,26.5,58.3,997.0,125.0,1.84,0.38,3.67,4.41,-2.66,4.76,-289.75,15.5,-381.0
197,2022-01-11 01:30:13.555874,26.5,58.3,997.0,122.0,1.84,0.38,3.68,4.62,-2.59,5.04,-282.5,18.75,-399.13
198,2022-01-11 01:30:13.602769,26.5,58.0,997.0,122.0,1.84,0.38,3.67,4.62,-2.31,4.9,-289.5,10.25,-387.25
199,2022-01-11 01:30:13.649878,26.5,58.0,997.0,125.0,1.84,0.38,3.67,4.62,-2.31,4.9,-278.5,18.0,-384.25
200,2022-01-11 01:30:13.712151,26.6,58.6,997.0,124.0,1.84,0.38,3.67,4.55,-2.73,4.76,-285.75,14.75,-385.0
201,2022-01-11 01:30:13.774847,26.6,58.6,997.0,125.0,1.84,0.38,3.67,4.83,-2.59,4.62,-285.25,17.5,-388.75
202,2022-01-11 01:30:13.837159,26.6,58.4,997.0,122.0,1.84,0.38,3.67,5.04,-2.73,4.27,-289.0,14.75,-387.0
203,2022-01-11 01:30:13.899664,26.6,58.4,997.0,124.0,1.84,0.38,3.67,5.04,-2.73,4.27,-286.5,16.75,-387.63
204,2022-01-11 01:30:13.962337,26.6,58.4,997.0,125.0,1.84,0.38,3.67,5.46,-2.59,3.92,-291.0,19.5,-394.63
205,2022-01-11 01:30:14.024652,26.6,58.5,997.0,124.0,1.84,0.38,3.67,5.04,-2.87,4.41,-295.0,12.5,-384.5
206,2022-01-11 01:30:14.071542,26.6,58.5,997.0,124.0,1.84,0.38,3.67,5.04,-2.87,4.41,-289.0,22.0,-387.13
207,2022-01-11 01:30:14.134034,26.6,58.1,997.0,123.0,1.84,0.38,3.67,4.83,-3.08,4.62,-291.0,14.5,-381.0
208,2022-01-11 01:30:14.227789,26.6,58.1,997.0,124.0,1.84,0.38,3.67,4.69,-2.59,4.48,-288.5,16.75,-390.88
209,2022-01-11 01:30:14.259042,26.5,58.1,997.0,123.0,1.84,0.38,3.67,4.76,-2.66,4.27,-292.75,16.75,-378.13
210,2022-01-11 01:30:14.306257,26.5,58.2,997.0,123.0,1.84,0.38,3.67,4.76,-2.66,4.27,-289.5,14.75,-386.63
211,2022-01-11 01:30:14.368426,26.5,58.2,997.0,125.0,1.84,0.38,3.67,4.62,-2.73,4.55,-288.75,16.25,-394.0
212,2022-01-11 01:30:14.430929,26.6,58.5,997.0,123.0,1.84,0.38,3.67,4.55,-2.73,4.48,-289.5,16.0,-378.0
213,2022-01-11 01:30:14.477807,26.6,58.5,997.0,122.0,1.84,0.38,3.67,4.55,-2.66,4.69,-293.0,13.75,-399.13
214,2022-01-11 01:30:14.555944,26.5,58.3,997.0,123.0,1.84,0.38,3.67,4.55,-2.66,4.69,-293.5,13.25,-376.63
215,2022-01-11 01:30:14.602826,26.5,58.3,997.0,125.0,1.84,0.38,3.67,4.83,-2.8,4.55,-288.75,16.25,-397.63
216,2022-01-11 01:30:14.665331,26.5,58.3,997.0,125.0,1.84,0.38,3.67,4.41,-2.59,4.76,-289.25,18.75,-382.5
217,2022-01-11 01:30:14.727835,26.6,58.1,997.0,125.0,1.84,0.38,3.67,4.76,-2.73,4.62,-286.0,10.75,-391.0
218,2022-01-11 01:30:14.774713,26.6,58.1,997.0,127.0,1.84,0.38,3.67,4.76,-2.73,4.62,-293.5,17.0,-381.75
219,2022-01-11 01:30:14.837216,26.7,58.3,997.0,127.0,1.84,0.38,3.67,4.48,-2.8,4.76,-292.0,19.25,-392.63
220,2022-01-11 01:30:14.899726,26.7,58.3,997.0,128.0,1.84,0.38,3.67,4.27,-2.73,4.76,-296.0,17.25,-389.63
221,2022-01-11 01:30:14.962225,26.6,58.1,997.0,127.0,1.84,0.38,3.67,4.2,-2.66,4.9,-287.5,16.25,-385.0
222,2022-01-11 01:30:15.009108,26.6,58.1,997.0,124.0,1.84,0.38,3.67,4.2,-2.66,4.9,-294.0,17.25,-382.0
223,2022-01-11 01:30:15.071608,26.6,58.1,997.0,124.0,1.84,0.38,3.67,4.13,-2.59,4.9,-292.75,15.5,-382.63
224,2022-01-11 01:30:15.134217,26.6,58.3,997.0,125.0,1.84,0.38,3.67,4.13,-2.45,4.76,-281.75,9.25,-387.88
225,2022-01-11 01:30:15.197164,26.6,58.3,997.0,123.0,1.84,0.38,3.67,4.06,-2.59,4.9,-287.0,13.75,-378.0
226,2022-01-11 01:30:15.259108,26.6,58.2,997.0,125.0,1.84,0.38,3.67,4.06,-2.59,4.9,-288.25,16.5,-396.38
227,2022-01-11 01:30:15.321647,26.6,58.2,997.0,125.0,1.84,0.38,3.67,3.92,-2.52,4.83,-286.75,11.75,-383.25
228,2022-01-11 01:30:15.384113,26.6,58.2,997.0,124.0,1.84,0.38,3.67,3.64,-2.59,4.9,-286.0,15.5,-387.13
229,2022-01-11 01:30:15.415383,26.6,57.8,997.0,124.0,1.84,0.38,3.67,4.06,-2.66,4.9,-294.0,16.25,-379.0
230,2022-01-11 01:30:15.477881,26.6,57.8,997.0,124.0,1.84,0.38,3.67,4.06,-2.66,4.9,-287.25,18.25,-390.0
231,2022-01-11 01:30:15.551703,26.5,57.8,997.0,126.0,1.84,0.38,3.67,3.92,-2.38,5.04,-286.0,20.5,-389.0
232,2022-01-11 01:30:15.609782,26.5,57.8,997.0,125.0,1.84,0.38,3.67,4.06,-2.59,4.83,-285.0,22.5,-395.0
233,2022-01-11 01:30:15.656914,26.6,58.2,997.0,122.0,1.84,0.38,3.67,3.99,-2.66,4.83,-292.75,13.75,-386.88
234,2022-01-11 01:30:15.719156,26.6,58.2,997.0,122.0,1.84,0.38,3.67,3.99,-2.66,4.83,-286.5,18.0,-383.63
235,2022-01-11 01:30:15.781661,26.6,58.2,997.0,121.0,1.84,0.38,3.67,4.06,-2.45,4.83,-286.5,22.0,-399.13
236,2022-01-11 01:30:15.844176,26.7,57.9,997.0,127.0,1.84,0.38,3.67,4.06,-2.52,4.76,-285.0,21.5,-383.38
237,2022-01-11 01:30:15.906669,26.7,57.9,996.9,125.0,1.84,0.38,3.67,4.06,-2.52,4.76,-286.5,23.0,-385.63
238,2022-01-11 01:30:15.953546,26.5,57.9,996.9,124.0,1.84,0.38,3.67,4.06,-2.45,4.9,-295.0,25.75,-388.38
239,2022-01-11 01:30:16.016049,26.5,57.9,997.0,123.0,1.84,0.38,3.67,4.06,-2.66,4.69,-286.75,23.5,-389.38
240,2022-01-11 01:30:16.062929,26.6,57.9,997.0,123.0,1.84,0.38,3.67,4.2,-2.66,4.55,-289.5,14.0,-383.0
241,2022-01-11 01:30:16.141060,26.6,57.9,997.0,121.0,1.84,0.38,3.67,4.2,-2.66,4.55,-293.0,18.25,-383.5
242,2022-01-11 01:30:16.203561,26.6,57.9,997.0,122.0,1.84,0.38,3.67,4.27,-2.66,4.55,-292.5,17.5,-386.13
243,2022-01-11 01:30:16.266066,26.6,58.2,997.0,123.0,1.84,0.38,3.67,4.41,-2.87,4.41,-286.0,18.0,-386.88
244,2022-01-11 01:30:16.297317,26.6,58.2,997.0,126.0,1.84,0.38,3.67,4.55,-2.87,4.62,-288.0,17.0,-382.38
245,2022-01-11 01:30:16.359823,26.6,58.0,997.0,126.0,1.84,0.38,3.67,4.55,-2.87,4.62,-282.5,16.5,-383.5
246,2022-01-11 01:30:16.422345,26.6,58.0,997.0,125.0,1.84,0.38,3.67,4.41,-2.87,4.62,-286.0,18.5,-392.63
247,2022-01-11 01:30:16.485065,26.6,58.0,997.0,123.0,1.84,0.38,3.67,4.83,-3.08,4.34,-287.5,20.25,-378.25
248,2022-01-11 01:30:16.547336,26.8,59.2,997.0,121.0,1.84,0.38,3.67,6.51,-4.06,3.99,-279.25,19.0,-391.38
249,2022-01-11 01:30:16.609857,26.8,59.2,997.0,120.0,1.84,0.38,3.67,6.51,-4.06,3.99,-286.0,19.0,-381.63
250,2022-01-11 01:30:16.672363,26.6,58.2,997.0,118.0,1.84,0.38,3.67,6.23,-3.36,4.62,-278.5,15.75,-395.88
251,2022-01-11 01:30:16.734859,26.6,58.2,997.0,116.0,1.84,0.38,3.66,4.97,-3.22,4.34,-284.5,17.0,-379.5
252,2022-01-11 01:30:16.797601,26.7,57.9,997.0,117.0,1.84,0.39,3.67,5.74,-3.01,4.06,-290.75,17.75,-389.25
253,2022-01-11 01:30:16.828612,26.7,57.9,997.0,117.0,1.84,0.39,3.67,5.74,-3.01,4.06,-293.0,13.25,-386.5
254,2022-01-11 01:30:16.884940,26.7,57.9,997.0,115.0,1.84,0.39,3.66,6.72,-4.13,3.57,-284.75,21.75,-384.13
255,2022-01-11 01:30:16.947443,26.6,58.1,997.0,118.0,1.84,0.39,3.67,8.89,-4.34,3.15,-282.75,16.75,-382.0
256,2022-01-11 01:30:17.010324,26.6,58.1,997.0,132.0,1.84,0.39,3.66,10.29,-4.62,3.01,-290.25,21.75,-380.0
257,2022-01-11 01:30:17.088094,26.6,58.2,997.0,137.0,1.84,0.39,3.66,10.29,-4.62,3.01,-281.75,17.75,-389.63
258,2022-01-11 01:30:17.134973,26.6,58.2,997.0,135.0,1.83,0.41,3.66,16.66,-7.14,1.33,-282.5,17.75,-385.63
259,2022-01-11 01:30:17.197462,26.6,58.0,997.0,135.0,1.86,0.4,3.63,12.46,-34.79,2.66,-274.75,16.5,-387.63
260,2022-01-11 01:30:17.244343,26.6,58.0,997.0,139.0,1.93,0.43,3.69,20.16,-41.3,4.62,-280.75,20.0,-375.75
261,2022-01-11 01:30:17.306842,26.6,58.0,997.0,138.0,1.93,0.43,3.69,20.16,-41.3,4.62,-279.0,15.5,-382.25
262,2022-01-11 01:30:17.369347,26.6,58.1,997.0,141.0,1.86,0.41,3.64,-6.09,20.86,3.78,-282.75,17.25,-372.88
263,2022-01-11 01:30:17.431849,26.6,58.1,997.0,143.0,1.87,0.41,3.64,-2.52,8.89,4.83,-278.75,19.5,-388.63
264,2022-01-11 01:30:17.478726,26.7,58.1,997.0,143.0,1.86,0.43,3.62,4.2,-6.93,3.15,-281.5,13.5,-388.0
265,2022-01-11 01:30:17.541232,26.7,58.1,997.0,139.0,1.86,0.43,3.62,4.2,-6.93,3.15,-272.75,26.0,-381.25
266,2022-01-11 01:30:17.603752,26.7,58.1,997.0,140.0,1.89,0.39,3.57,-5.95,-50.26,-6.86,-272.75,11.75,-390.0
